datetime,open,high,low,close,volume
2023-12-05 11:50:00+05:30,46800.6,46828.9,46758.2,46770.15,0
2023-12-05 11:55:00+05:30,46769.75,46897.85,46758.15,46896.95,0
2023-12-05 12:00:00+05:30,46889.75,46943.5,46864.35,46924.2,0
2023-12-05 12:05:00+05:30,46921.2,46926.55,46830.0,46830.1,0
2023-12-05 12:10:00+05:30,46827.3,46889.3,46824.65,46876.3,0
2023-12-05 12:15:00+05:30,46875.5,46895.05,46857.9,46874.15,0
2023-12-05 12:20:00+05:30,46877.7,46906.75,46864.2,46872.35,0
2023-12-05 12:25:00+05:30,46874.5,46919.35,46871.0,46891.75,0
2023-12-05 12:30:00+05:30,46889.15,46905.5,46876.85,46899.0,0
2023-12-05 12:35:00+05:30,46895.0,46905.65,46869.25,46892.7,0
2023-12-05 12:40:00+05:30,46891.5,46912.1,46870.75,46889.7,0
2023-12-05 12:45:00+05:30,46889.05,46954.1,46879.45,46954.1,0
2023-12-05 12:50:00+05:30,46954.4,46990.8,46938.5,46961.45,0
2023-12-05 12:55:00+05:30,46965.65,46984.15,46949.15,46975.1,0
2023-12-05 13:00:00+05:30,46977.6,46991.95,46954.55,46969.45,0
2023-12-05 13:05:00+05:30,46977.0,46994.15,46945.0,46974.6,0
2023-12-05 13:10:00+05:30,46972.2,47008.4,46961.7,47003.55,0
2023-12-05 13:15:00+05:30,47005.8,47017.45,46984.5,46989.1,0
2023-12-05 13:20:00+05:30,46989.0,47002.75,46957.35,46995.15,0
2023-12-05 13:25:00+05:30,46995.05,47005.85,46975.75,46981.75,0
2023-12-05 13:30:00+05:30,46979.05,47030.0,46979.05,47022.4,0
2023-12-05 13:35:00+05:30,47025.35,47060.9,46998.75,47052.7,0
2023-12-05 13:40:00+05:30,47055.0,47075.35,47049.05,47066.85,0
2023-12-05 13:45:00+05:30,47071.8,47072.2,47028.7,47053.35,0
2023-12-05 13:50:00+05:30,47052.95,47059.65,47017.4,47031.95,0
2023-12-05 13:55:00+05:30,47030.55,47038.7,47002.5,47014.25,0
2023-12-05 14:00:00+05:30,47012.0,47022.05,46918.8,46924.3,0
2023-12-05 14:05:00+05:30,46925.6,47025.0,46925.6,47012.6,0
2023-12-05 14:10:00+05:30,47009.3,47012.25,46981.3,46984.65,0
2023-12-05 14:15:00+05:30,46985.75,46989.1,46950.9,46954.15,0
2023-12-05 14:20:00+05:30,46952.45,47003.0,46940.6,46980.25,0
2023-12-05 14:25:00+05:30,46978.7,46995.8,46968.35,46981.0,0
2023-12-05 14:30:00+05:30,46979.55,47018.85,46979.55,47000.25,0
2023-12-05 14:35:00+05:30,47000.9,47024.6,46986.3,47015.25,0
2023-12-05 14:40:00+05:30,47014.8,47027.35,46980.05,46980.05,0
2023-12-05 14:45:00+05:30,46979.4,47016.15,46979.4,47010.0,0
2023-12-05 14:50:00+05:30,47009.35,47025.55,46986.15,46996.35,0
2023-12-05 14:55:00+05:30,46992.7,47022.4,46958.45,47011.8,0
2023-12-05 15:00:00+05:30,47012.05,47029.15,46981.35,47010.3,0
2023-12-05 15:05:00+05:30,47009.6,47067.0,47007.2,47026.0,0
2023-12-05 15:10:00+05:30,47027.85,47035.8,46983.6,47016.0,0
2023-12-05 15:15:00+05:30,47014.6,47030.9,46985.75,47008.25,0
2023-12-05 15:20:00+05:30,47008.3,47021.1,46980.0,47003.45,0
2023-12-05 15:25:00+05:30,47004.5,47007.9,46952.55,46968.95,0
2023-12-06 09:15:00+05:30,47256.75,47258.85,47152.0,47182.8,0
2023-12-06 09:20:00+05:30,47187.85,47188.5,47086.05,47128.7,0
2023-12-06 09:25:00+05:30,47129.7,47134.4,47015.45,47037.75,0
2023-12-06 09:30:00+05:30,47029.7,47029.7,46849.4,46907.7,0
2023-12-06 09:35:00+05:30,46909.95,46937.95,46815.45,46937.95,0
2023-12-06 09:40:00+05:30,46939.85,46987.55,46881.95,46893.1,0
2023-12-06 09:45:00+05:30,46902.05,46937.85,46876.2,46903.8,0
2023-12-06 09:50:00+05:30,46906.2,46965.9,46836.35,46880.3,0
2023-12-06 09:55:00+05:30,46880.75,46922.95,46870.15,46885.45,0
2023-12-06 10:00:00+05:30,46883.65,46906.55,46806.8,46815.15,0
2023-12-06 10:05:00+05:30,46816.85,46863.8,46776.65,46807.55,0
2023-12-06 10:10:00+05:30,46809.0,46841.1,46789.3,46805.2,0
2023-12-06 10:15:00+05:30,46813.25,46866.3,46806.1,46851.95,0
2023-12-06 10:20:00+05:30,46858.55,46869.5,46767.7,46789.85,0
2023-12-06 10:25:00+05:30,46788.0,46810.4,46751.0,46769.9,0
2023-12-06 10:30:00+05:30,46777.65,46812.4,46763.5,46812.4,0
2023-12-06 10:35:00+05:30,46812.9,46818.0,46787.9,46791.45,0
2023-12-06 10:40:00+05:30,46790.1,46843.45,46784.1,46811.85,0
2023-12-06 10:45:00+05:30,46811.15,46895.95,46811.15,46893.75,0
2023-12-06 10:50:00+05:30,46895.0,46901.2,46863.3,46878.45,0
2023-12-06 10:55:00+05:30,46875.5,46938.85,46853.6,46932.7,0
2023-12-06 11:00:00+05:30,46940.5,46969.2,46909.5,46947.9,0
2023-12-06 11:05:00+05:30,46945.6,46963.4,46869.95,46872.45,0
2023-12-06 11:10:00+05:30,46871.8,46901.1,46857.0,46883.55,0
2023-12-06 11:15:00+05:30,46884.2,46899.85,46836.9,46839.1,0
2023-12-06 11:20:00+05:30,46840.55,46900.2,46840.55,46896.5,0
2023-12-06 11:25:00+05:30,46895.95,46920.15,46885.65,46891.35,0
2023-12-06 11:30:00+05:30,46891.75,46932.55,46888.25,46911.65,0
2023-12-06 11:35:00+05:30,46913.85,46923.25,46906.15,46920.0,0
2023-12-06 11:40:00+05:30,46922.55,46924.75,46886.35,46911.3,0
2023-12-06 11:45:00+05:30,46911.7,46914.6,46879.4,46902.55,0
2023-12-06 11:50:00+05:30,46905.4,46910.8,46874.5,46882.35,0
2023-12-06 11:55:00+05:30,46885.0,46925.15,46876.65,46924.05,0
2023-12-06 12:00:00+05:30,46924.2,46929.45,46897.4,46923.7,0
2023-12-06 12:05:00+05:30,46925.75,46946.25,46919.8,46920.1,0
2023-12-06 12:10:00+05:30,46922.3,46950.6,46910.7,46935.2,0
2023-12-06 12:15:00+05:30,46936.0,46944.7,46924.45,46927.05,0
2023-12-06 12:20:00+05:30,46927.65,46933.35,46905.25,46906.5,0
2023-12-06 12:25:00+05:30,46901.95,46915.25,46850.4,46864.6,0
2023-12-06 12:30:00+05:30,46859.5,46877.8,46824.85,46826.8,0
2023-12-06 12:35:00+05:30,46826.35,46885.15,46818.5,46878.65,0
2023-12-06 12:40:00+05:30,46881.9,46885.9,46856.7,46856.7,0
2023-12-06 12:45:00+05:30,46861.55,46869.1,46844.0,46858.9,0
2023-12-06 12:50:00+05:30,46859.75,46864.15,46830.95,46838.25,0
2023-12-06 12:55:00+05:30,46838.75,46872.75,46826.2,46859.2,0
2023-12-06 13:00:00+05:30,46862.7,46865.3,46826.6,46836.15,0
2023-12-06 13:05:00+05:30,46837.85,46839.35,46804.4,46825.15,0
2023-12-06 13:10:00+05:30,46825.65,46843.65,46810.9,46817.1,0
2023-12-06 13:15:00+05:30,46820.3,46839.65,46804.95,46830.7,0
2023-12-06 13:20:00+05:30,46832.05,46835.7,46779.95,46779.95,0
2023-12-06 13:25:00+05:30,46787.7,46811.4,46767.45,46798.1,0
2023-12-06 13:30:00+05:30,46795.8,46848.0,46791.85,46839.0,0
2023-12-06 13:35:00+05:30,46842.9,46865.1,46821.5,46823.35,0
2023-12-06 13:40:00+05:30,46828.1,46852.05,46818.35,46842.95,0
2023-12-06 13:45:00+05:30,46845.5,46887.0,46835.4,46879.05,0
2023-12-06 13:50:00+05:30,46881.25,46883.0,46857.0,46860.6,0
2023-12-06 13:55:00+05:30,46865.25,46893.45,46849.3,46878.65,0
2023-12-06 14:00:00+05:30,46880.05,46914.2,46860.9,46906.6,0
2023-12-06 14:05:00+05:30,46908.4,46914.5,46869.9,46869.9,0
2023-12-06 14:10:00+05:30,46876.05,46879.75,46853.0,46858.8,0
2023-12-06 14:15:00+05:30,46861.15,46884.0,46856.8,46876.25,0
2023-12-06 14:20:00+05:30,46878.1,46884.3,46847.45,46854.0,0
2023-12-06 14:25:00+05:30,46853.9,46863.6,46810.95,46857.35,0
2023-12-06 14:30:00+05:30,46862.2,46873.9,46846.3,46868.3,0
2023-12-06 14:35:00+05:30,46868.2,46902.85,46867.9,46889.4,0
2023-12-06 14:40:00+05:30,46890.0,46935.0,46878.6,46927.0,0
2023-12-06 14:45:00+05:30,46929.8,46937.05,46903.6,46918.15,0
2023-12-06 14:50:00+05:30,46916.3,46946.5,46897.8,46903.65,0
2023-12-06 14:55:00+05:30,46911.35,46913.2,46868.55,46872.65,0
2023-12-06 15:00:00+05:30,46870.1,46882.45,46808.75,46834.25,0
2023-12-06 15:05:00+05:30,46832.85,46874.3,46790.7,46848.85,0
2023-12-06 15:10:00+05:30,46851.95,46863.45,46816.25,46835.5,0
2023-12-06 15:15:00+05:30,46836.05,46849.7,46801.6,46824.35,0
2023-12-06 15:20:00+05:30,46826.55,46843.5,46806.05,46825.7,0
2023-12-06 15:25:00+05:30,46825.05,46842.45,46787.25,46801.85,0
2023-12-07 09:15:00+05:30,46735.4,46747.3,46513.2,46574.45,0
2023-12-07 09:20:00+05:30,46576.4,46620.35,46522.1,46522.7,0
2023-12-07 09:25:00+05:30,46519.65,46564.85,46507.15,46510.95,0
2023-12-07 09:30:00+05:30,46511.45,46598.65,46511.45,46598.65,0
2023-12-07 09:35:00+05:30,46597.35,46655.35,46571.2,46651.8,0
2023-12-07 09:40:00+05:30,46649.8,46658.95,46580.6,46585.6,0
2023-12-07 09:45:00+05:30,46582.85,46625.45,46582.85,46588.3,0
2023-12-07 09:50:00+05:30,46588.1,46646.6,46571.8,46643.0,0
2023-12-07 09:55:00+05:30,46642.3,46642.8,46593.4,46603.25,0
2023-12-07 10:00:00+05:30,46603.8,46608.7,46569.75,46586.75,0
2023-12-07 10:05:00+05:30,46588.65,46604.05,46571.45,46598.45,0
2023-12-07 10:10:00+05:30,46598.05,46608.05,46573.35,46581.15,0
2023-12-07 10:15:00+05:30,46580.0,46594.75,46552.0,46594.35,0
2023-12-07 10:20:00+05:30,46596.8,46647.4,46585.1,46639.25,0
2023-12-07 10:25:00+05:30,46635.95,46654.15,46620.5,46633.25,0
2023-12-07 10:30:00+05:30,46637.1,46652.75,46595.0,46644.8,0
2023-12-07 10:35:00+05:30,46650.85,46678.95,46639.35,46652.8,0
2023-12-07 10:40:00+05:30,46653.25,46768.0,46645.35,46745.35,0
2023-12-07 10:45:00+05:30,46745.4,46748.85,46686.3,46702.5,0
2023-12-07 10:50:00+05:30,46704.0,46756.0,46682.45,46738.35,0
2023-12-07 10:55:00+05:30,46742.5,46789.1,46719.65,46732.5,0
2023-12-07 11:00:00+05:30,46731.85,46834.3,46722.15,46834.3,0
2023-12-07 11:05:00+05:30,46831.65,46902.8,46824.7,46864.7,0
2023-12-07 11:10:00+05:30,46866.25,46874.8,46844.65,46874.8,0
2023-12-07 11:15:00+05:30,46879.55,46901.4,46829.85,46830.1,0
2023-12-07 11:20:00+05:30,46830.55,46852.5,46821.35,46837.0,0
2023-12-07 11:25:00+05:30,46838.0,46861.1,46771.45,46771.45,0
2023-12-07 11:30:00+05:30,46767.6,46796.95,46764.0,46796.3,0
2023-12-07 11:35:00+05:30,46796.75,46820.1,46776.15,46784.3,0
2023-12-07 11:40:00+05:30,46783.15,46807.25,46781.15,46806.65,0
2023-12-07 11:45:00+05:30,46804.35,46816.95,46787.9,46791.0,0
2023-12-07 11:50:00+05:30,46792.15,46845.6,46785.9,46825.25,0
2023-12-07 11:55:00+05:30,46827.85,46852.4,46824.7,46847.0,0
2023-12-07 12:00:00+05:30,46848.75,46852.55,46816.0,46827.1,0
2023-12-07 12:05:00+05:30,46824.8,46845.9,46813.25,46842.95,0
2023-12-07 12:10:00+05:30,46840.9,46857.35,46827.3,46843.75,0
2023-12-07 12:15:00+05:30,46844.35,46846.35,46803.5,46814.0,0
2023-12-07 12:20:00+05:30,46812.05,46825.9,46806.9,46809.4,0
2023-12-07 12:25:00+05:30,46810.75,46823.8,46804.35,46813.75,0
2023-12-07 12:30:00+05:30,46814.45,46822.95,46777.9,46784.5,0
2023-12-07 12:35:00+05:30,46785.85,46840.55,46781.9,46837.7,0
2023-12-07 12:40:00+05:30,46841.5,46850.9,46825.35,46833.05,0
2023-12-07 12:45:00+05:30,46835.7,46842.2,46817.1,46832.85,0
2023-12-07 12:50:00+05:30,46831.45,46837.3,46816.3,46830.15,0
2023-12-07 12:55:00+05:30,46833.8,46875.35,46824.15,46853.4,0
2023-12-07 13:00:00+05:30,46850.15,46858.9,46828.5,46832.4,0
2023-12-07 13:05:00+05:30,46831.6,46845.5,46816.2,46824.2,0
2023-12-07 13:10:00+05:30,46825.45,46865.9,46823.35,46845.4,0
2023-12-07 13:15:00+05:30,46844.7,46856.2,46821.65,46838.15,0
2023-12-07 13:20:00+05:30,46841.2,46861.7,46831.45,46836.15,0
2023-12-07 13:25:00+05:30,46837.25,46866.4,46833.25,46863.05,0
2023-12-07 13:30:00+05:30,46858.85,46912.65,46856.9,46910.05,0
2023-12-07 13:35:00+05:30,46908.9,46925.5,46881.15,46885.7,0
2023-12-07 13:40:00+05:30,46887.2,46891.15,46856.6,46883.3,0
2023-12-07 13:45:00+05:30,46881.95,46887.15,46860.35,46880.6,0
2023-12-07 13:50:00+05:30,46882.1,46889.9,46857.05,46867.95,0
2023-12-07 13:55:00+05:30,46869.25,46887.6,46855.8,46878.8,0
2023-12-07 14:00:00+05:30,46880.0,46888.5,46866.4,46882.95,0
2023-12-07 14:05:00+05:30,46883.35,46901.8,46874.05,46879.45,0
2023-12-07 14:10:00+05:30,46878.0,46878.55,46813.4,46848.05,0
2023-12-07 14:15:00+05:30,46849.5,46865.0,46838.15,46847.35,0
2023-12-07 14:20:00+05:30,46848.15,46867.25,46844.0,46853.45,0
2023-12-07 14:25:00+05:30,46853.15,46882.7,46852.55,46881.0,0
2023-12-07 14:30:00+05:30,46881.75,46916.0,46876.5,46892.4,0
2023-12-07 14:35:00+05:30,46892.0,46907.5,46870.5,46872.4,0
2023-12-07 14:40:00+05:30,46872.1,46887.25,46854.05,46856.15,0
2023-12-07 14:45:00+05:30,46854.25,46874.7,46841.7,46848.2,0
2023-12-07 14:50:00+05:30,46847.05,46871.55,46837.15,46862.45,0
2023-12-07 14:55:00+05:30,46860.8,46871.2,46848.65,46863.25,0
2023-12-07 15:00:00+05:30,46862.4,46866.9,46795.5,46853.0,0
2023-12-07 15:05:00+05:30,46848.65,46848.65,46809.0,46826.5,0
2023-12-07 15:10:00+05:30,46827.75,46838.0,46807.55,46829.2,0
2023-12-07 15:15:00+05:30,46829.35,46856.55,46812.65,46847.15,0
2023-12-07 15:20:00+05:30,46844.75,46887.5,46844.75,46874.15,0
2023-12-07 15:25:00+05:30,46874.6,46889.95,46829.6,46839.4,0
2023-12-08 09:15:00+05:30,46797.2,46907.75,46797.2,46878.85,0
2023-12-08 09:20:00+05:30,46878.15,46944.8,46838.25,46944.8,0
2023-12-08 09:25:00+05:30,46944.25,46974.75,46927.95,46938.5,0
2023-12-08 09:30:00+05:30,46935.5,46949.0,46908.75,46920.95,0
2023-12-08 09:35:00+05:30,46920.8,46943.5,46913.75,46941.45,0
2023-12-08 09:40:00+05:30,46941.2,47024.7,46922.05,47019.85,0
2023-12-08 09:45:00+05:30,47015.6,47048.5,46989.9,47018.7,0
2023-12-08 09:50:00+05:30,47024.5,47070.55,47001.95,47057.3,0
2023-12-08 09:55:00+05:30,47053.55,47080.4,47014.25,47065.55,0
2023-12-08 10:00:00+05:30,47074.4,47093.55,47034.3,47091.35,0
2023-12-08 10:05:00+05:30,47090.8,47121.55,47050.1,47050.5,0
2023-12-08 10:10:00+05:30,47053.35,47099.6,47013.1,47097.5,0
2023-12-08 10:15:00+05:30,47097.7,47104.55,47079.9,47098.35,0
2023-12-08 10:20:00+05:30,47099.05,47100.4,47054.0,47078.3,0
2023-12-08 10:25:00+05:30,47074.35,47148.95,47054.55,47148.95,0
2023-12-08 10:30:00+05:30,47149.7,47160.15,47088.25,47102.3,0
2023-12-08 10:35:00+05:30,47102.9,47103.7,47076.0,47099.55,0
2023-12-08 10:40:00+05:30,47099.2,47154.95,47091.55,47146.0,0
2023-12-08 10:45:00+05:30,47149.7,47167.1,47109.9,47110.15,0
2023-12-08 10:50:00+05:30,47107.25,47125.15,47081.8,47083.05,0
2023-12-08 10:55:00+05:30,47078.7,47098.0,47059.15,47074.45,0
2023-12-08 11:00:00+05:30,47074.1,47075.2,46958.45,46960.15,0
2023-12-08 11:05:00+05:30,46961.95,46991.85,46938.75,46973.35,0
2023-12-08 11:10:00+05:30,46972.8,47099.15,46955.75,47086.05,0
2023-12-08 11:15:00+05:30,47083.85,47119.45,47071.35,47114.0,0
2023-12-08 11:20:00+05:30,47113.3,47125.8,47083.15,47094.15,0
2023-12-08 11:25:00+05:30,47094.65,47099.9,47067.8,47088.35,0
2023-12-08 11:30:00+05:30,47088.9,47101.9,47067.75,47096.85,0
2023-12-08 11:35:00+05:30,47095.9,47110.55,47076.05,47076.15,0
2023-12-08 11:40:00+05:30,47075.35,47075.35,47053.7,47067.1,0
2023-12-08 11:45:00+05:30,47068.15,47078.65,47048.7,47053.1,0
2023-12-08 11:50:00+05:30,47053.6,47064.05,47022.1,47039.75,0
2023-12-08 11:55:00+05:30,47038.7,47055.7,47019.65,47029.4,0
2023-12-08 12:00:00+05:30,47030.15,47045.05,47016.0,47026.35,0
2023-12-08 12:05:00+05:30,47028.55,47050.0,47023.7,47034.1,0
2023-12-08 12:10:00+05:30,47029.75,47042.05,47021.3,47031.35,0
2023-12-08 12:15:00+05:30,47032.65,47051.05,47019.0,47020.45,0
2023-12-08 12:20:00+05:30,47020.0,47022.2,46970.7,46992.15,0
2023-12-08 12:25:00+05:30,46992.35,47021.65,46981.1,47021.65,0
2023-12-08 12:30:00+05:30,47019.35,47036.2,47001.1,47010.45,0
2023-12-08 12:35:00+05:30,47010.6,47023.35,47000.65,47004.2,0
2023-12-08 12:40:00+05:30,47000.9,47014.6,46963.8,46963.8,0
2023-12-08 12:45:00+05:30,46966.3,46987.95,46914.25,46916.3,0
2023-12-08 12:50:00+05:30,46918.2,46944.1,46902.35,46926.2,0
2023-12-08 12:55:00+05:30,46930.9,46991.35,46922.65,46982.65,0
2023-12-08 13:00:00+05:30,46984.5,46984.5,46876.05,46879.25,0
2023-12-08 13:05:00+05:30,46875.85,46925.85,46850.5,46912.85,0
2023-12-08 13:10:00+05:30,46910.65,46951.2,46894.05,46941.15,0
2023-12-08 13:15:00+05:30,46946.1,46980.5,46930.6,46965.3,0
2023-12-08 13:20:00+05:30,46962.5,46977.6,46947.4,46967.95,0
2023-12-08 13:25:00+05:30,46965.4,46987.15,46930.15,46946.75,0
2023-12-08 13:30:00+05:30,46945.5,47008.85,46937.65,47007.5,0
2023-12-08 13:35:00+05:30,47008.05,47019.0,46955.1,46961.65,0
2023-12-08 13:40:00+05:30,46960.7,46967.95,46914.7,46920.25,0
2023-12-08 13:45:00+05:30,46915.1,46939.05,46907.65,46932.15,0
2023-12-08 13:50:00+05:30,46934.85,46977.65,46925.15,46949.7,0
2023-12-08 13:55:00+05:30,46955.1,46974.3,46944.25,46961.95,0
2023-12-08 14:00:00+05:30,46965.2,47005.6,46957.45,47005.45,0
