datetime,open,high,low,close,volume,bar_index,src,xATR,nLoss,xATRTrailingStop,ut_pos,raw_buy,raw_sell,hma,hma_prev,atr_norm,hma_slope,hma_slope_norm,slope_threshold,dist_ok,cooldown_ok,range_buy_ok,range_sell_ok,buy,sell,signal,blocked_buy,blocked_sell,is_chop,stable_bias
2026-06-18 09:15:00+05:30,57596.45,57823.0,57583.2,57778.85,0,1200,57778.85,64.00875658896443,192.02626976689328,57586.8237302331,1,False,False,57625.83071428571,57595.95045238095,64.00875658896443,47.82135714284232,0.7471064849756364,0.045,True,True,True,False,False,False,,False,False,False,1
2026-06-18 09:20:00+05:30,57783.5,57791.35,57726.25,57751.45,0,1201,57751.45,64.08670254689544,192.26010764068633,57586.8237302331,1,False,False,57664.87195238096,57625.83071428571,64.08670254689544,74.35364285714604,1.1602039097383388,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 09:25:00+05:30,57750.45,57783.1,57726.9,57776.3,0,1202,57776.3,63.52336665068841,190.57009995206522,57586.8237302331,1,False,False,57710.28159523809,57664.87195238096,63.52336665068841,114.33114285713964,1.7998281401840754,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 09:30:00+05:30,57777.85,57797.15,57711.0,57724.55,0,1203,57724.55,65.13955474706792,195.41866424120377,57586.8237302331,1,False,False,57745.936499999996,57710.28159523809,65.13955474706792,120.10578571428778,1.8438226386509653,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 09:35:00+05:30,57727.25,57731.95,57674.05,57716.75,0,1204,57716.75,64.6224436937055,193.8673310811165,57586.8237302331,1,False,False,57765.52042857143,57745.936499999996,64.6224436937055,100.64847619046486,1.5574848371181054,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 09:40:00+05:30,57726.0,57817.55,57717.95,57795.2,0,1205,57795.2,67.20655485844104,201.6196645753231,57593.580335424675,1,False,False,57784.636166666656,57765.52042857143,67.20655485844104,74.35457142856467,1.106358919679482,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 09:45:00+05:30,57799.45,57887.3,57783.75,57840.6,0,1206,57840.6,69.80251522569546,209.40754567708638,57631.19245432291,1,False,False,57806.625214285705,57784.636166666656,69.80251522569546,60.688714285708556,0.8694344908558258,0.045,True,True,True,False,False,False,,False,False,False,1
2026-06-18 09:50:00+05:30,57847.3,57865.35,57817.65,57853.95,0,1207,57853.95,68.22376413814558,204.67129241443675,57649.27870758556,1,False,False,57828.48935714285,57806.625214285705,68.22376413814558,62.96892857141938,0.9229764638010043,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 09:55:00+05:30,57861.0,57882.8,57821.65,57831.5,0,1208,57831.5,67.7184952711353,203.1554858134059,57649.27870758556,1,False,False,57845.63785714286,57828.48935714285,67.7184952711353,61.001690476201475,0.9008128463569564,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 10:00:00+05:30,57836.45,57851.65,57798.55,57811.75,0,1209,57811.75,66.67431703748267,200.022951112448,57649.27870758556,1,False,False,57853.4403095238,57845.63785714286,66.67431703748267,46.815095238096546,0.7021458534292634,0.045,True,True,False,False,False,False,,False,False,False,1
