datetime,open,high,low,close,volume,bar_index,src,xATR,nLoss,xATRTrailingStop,ut_pos,raw_buy,raw_sell,hma,hma_prev,atr_norm,hma_slope,hma_slope_norm,slope_threshold,dist_ok,cooldown_ok,range_buy_ok,range_sell_ok,buy,sell,signal,blocked_buy,blocked_sell,is_chop,stable_bias
2026-06-01 09:15:00+05:30,54403.85,54582.75,54170.65,54410.8,0,0,54410.8,,,,0,False,False,,,,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-06-01 09:20:00+05:30,54416.1,54470.9,54329.7,54360.35,0,1,54360.35,,,,0,False,False,,,,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-06-01 09:25:00+05:30,54356.7,54405.15,54319.15,54337.5,0,2,54337.5,,,,0,False,False,,,,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-06-01 09:30:00+05:30,54338.55,54420.4,54307.4,54323.2,0,3,54323.2,,,,0,False,False,,,,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-06-01 09:35:00+05:30,54324.4,54347.5,54178.8,54340.6,0,4,54340.6,,,,0,False,False,,,,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-06-01 09:40:00+05:30,54341.4,54397.0,54183.0,54189.8,0,5,54189.8,,,,0,False,False,,,,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-06-01 09:45:00+05:30,54191.0,54272.55,54154.4,54207.85,0,6,54207.85,,,,0,False,False,,,,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-06-01 09:50:00+05:30,54207.15,54260.6,54141.7,54157.3,0,7,54157.3,,,,0,False,False,,,,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-06-01 09:55:00+05:30,54157.1,54157.1,54062.2,54077.05,0,8,54077.05,,,,0,False,False,,,,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-06-01 10:00:00+05:30,54077.8,54096.0,53982.2,54004.55,0,9,54004.55,,,,0,False,False,,,,,,0.045,False,True,False,True,False,False,,False,False,False,0
2026-06-01 10:05:00+05:30,54004.05,54095.2,54000.95,54093.25,0,10,54093.25,,,,0,False,False,,,,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-06-01 10:10:00+05:30,54094.25,54104.25,54032.8,54034.15,0,11,54034.15,,,,0,False,False,,,,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-06-01 10:15:00+05:30,54035.2,54073.8,54007.05,54036.2,0,12,54036.2,,,,0,False,False,,,,,,0.045,False,True,False,False,False,False,,False,False,False,0
2026-06-01 10:20:00+05:30,54037.7,54037.7,53956.1,53964.2,0,13,53964.2,135.35714285714337,406.07142857143015,53558.12857142857,0,False,False,,,135.35714285714337,,,0.045,False,True,False,True,False,False,,False,False,False,0
2026-06-01 10:25:00+05:30,53963.8,53991.75,53886.75,53893.5,0,14,53893.5,133.18877551020458,399.56632653061376,53558.12857142857,0,False,False,,,133.18877551020458,,,0.045,False,True,False,True,False,False,,False,False,False,0
2026-06-01 10:30:00+05:30,53887.4,53907.65,53841.55,53871.35,0,15,53871.35,128.39672011661844,385.1901603498553,53558.12857142857,0,False,False,,,128.39672011661844,,,0.045,False,True,False,True,False,False,,False,False,False,0
2026-06-01 10:35:00+05:30,53871.15,53948.8,53857.8,53919.2,0,16,53919.2,125.72552582257426,377.1765774677228,53558.12857142857,0,False,False,53888.856261904744,,125.72552582257426,,,0.045,True,True,False,False,False,False,,False,False,False,0
2026-06-01 10:40:00+05:30,53918.1,53970.2,53906.55,53916.2,0,17,53916.2,121.29155969238995,363.87467907716984,53558.12857142857,0,False,False,53872.700023809506,53888.856261904744,121.29155969238995,,,0.045,True,True,False,False,False,False,,False,False,False,0
2026-06-01 10:45:00+05:30,53915.4,54051.15,53913.95,54034.75,0,18,54034.75,122.42787685721954,367.28363057165865,53667.466369428344,0,False,False,53883.838595238085,53872.700023809506,122.42787685721954,,,0.045,True,True,False,False,False,False,,False,False,False,0
2026-06-01 10:50:00+05:30,54033.6,54105.35,54001.1,54104.7,0,19,54104.7,121.12945708170386,363.38837124511156,53741.311628754884,0,False,False,53922.686380952364,53883.838595238085,121.12945708170386,33.83011904761952,0.27928895136383325,0.045,True,True,True,False,False,False,,False,False,False,1
2026-06-01 10:55:00+05:30,54105.1,54109.1,54030.8,54034.95,0,20,54034.95,118.07021014729614,354.2106304418884,53741.311628754884,0,False,False,53966.37959523809,53922.686380952364,118.07021014729614,93.67957142858359,0.7934225856946939,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-01 11:00:00+05:30,54038.2,54103.65,54038.2,54084.25,0,21,54084.25,114.54376656534671,343.6312996960402,53741.311628754884,0,False,False,54015.00226190475,53966.37959523809,114.54376656534671,131.16366666666727,1.145096504154497,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-01 11:05:00+05:30,54083.65,54176.65,54068.7,54169.35,0,22,54169.35,114.07278323925084,342.2183497177525,53827.131650282245,0,False,False,54069.80449999999,54015.00226190475,114.07278323925084,147.11811904762726,1.289686416601835,0.045,True,True,True,False,False,False,,False,False,False,1
